artist_familiarity;artist_hotttnesss;artist_id;idx_artist_mbtags;artist_name;loudness;song_id;tempo;song_hotttnesss;time_signature;title;key
b'0.45036126087745676';b'0.2677574953811427';b'ARMSW7X1187FB5B504';b'0';b'Dave Eggar';b'-23.15';b'SONNDRB12A8AE46705';b'100.893';b'0.0';b'4';b'Wave';b'1'
b'0.41994502201573314';b'0.2798423161638639';b'ARDAONS11F4C844929';b'0';b'Ray Kane';b'-19.157';b'SOGDLDE12AB017A28E';b'163.385';b'nan';b'4';"b""Wa'ahila (Instrumental - Bonus Track)""";b'9'
b'0.566157341575077';b'0.3588450251644818';b'AROLZEM1187B9A805E';b'0';b'Ashes to Ashes';b'-12.22';b'SOZAFEC12AB018C519';b'94.888';b'nan';b'3';b'Drive In Saturday - (Tribute to David Bowie)';b'7'
b'0.5008761600501868';b'0.3792280690900896';b'AR22KLC1187B98E812';b'0';b'Kaija Koo';b'-8.521';b'SODTDRC12A81C22C7C';b'121.981';b'0.542965637572374';b'4';b'Seuraavassa el\xc3\xa4m\xc3\xa4ss\xc3\xa4';b'2'
b'0.5266460549313882';b'0.3523420130063612';b'AR05VW21187FB407B4';b'0';b'Fudge Tunnel';b'-7.31';b'SOZTDIN12AB018AAD1';b'120.703';b'0.48023874797942395';b'4';b'Bed Crumbs';b'11'
b'0.387831052272736';b'0.26949647853738856';b'AR180PG1187B997BAE';b'0';b'Donnie Brooks';b'-10.362';b'SOVOYJL12A8C142B2A';b'113.082';b'nan';b'4';"b""What'd I Say""";b'0'
b'0.6126405242364219';b'0.4367829494947106';b'ARVWNTI1269FB34C59';b'0';b'SOJA';b'-7.7';b'SOJCOPL12AB01886A1';b'145.949';b'nan';b'4';b'Time to come true';b'5'
b'0.686812987090813';b'0.684478823308873';b'ARJGIOD1187B9AE920';b'0';b'Kelly Clarkson';b'-5.953';b'SOYMPFK12A8C141D1A';b'135.914';b'nan';b'4';b'My Life Would Suck Without You';b'9'
b'0.43909445647415124';b'0.3335571586810799';b'AR64N1H1187B996199';b'0';b'Edgar Bori';b'-8.224';b'SOGSBKB12AC9097E0F';b'117.295';b'nan';b'1';"b""J'l'ai pas dit""";b'11'
b'0.5017263332686983';b'0.35344185300598147';b'AR6Y8JF1187B9BA1D5';b'0';b'Jimmy Witherspoon';b'-12.437';b'SOCOTRH12A8C13840D';b'94.105';b'nan';b'3';"b""I'm Just Wonderin' Part 2""";b'3'
b'0.381481861314382';b'0.3502138249441181';b'ARSVRVA1187B99228A';b'0';b'The Nelons';b'-11.236';b'SOGIAKH12AB0184D05';b'108.914';b'nan';b'4';b'Hallelujah';b'7'
b'0.6117882539472937';b'0.33672684140890796';b'AR202MX1187B9B0383';b'0';b'Tanto Metro & Devonte';b'-9.01';b'SOWRILA12A8C1360D0';b'105.671';b'0.0';b'4';b'Sometimes';b'6'
b'0.6282908566142944';b'0.3641638102724453';b'ARNR58F1187FB52FA9';b'0';b'BigElf';b'-4.683';b'SOQFWIS12A58A7BD61';b'64.006';b'0.6420910376375009';b'1';b'Falling Bombs';b'0'
b'0.7497969594005849';b'0.5515524551563505';b'AR9YWMS1187FB43A34';b'0';b'Dinosaur Jr.';b'-6.051';b'SONFOLB12AB01841B9';b'152.461';b'nan';b'4';"b""Whatever's Cool With Me (LP Version)""";b'0'
b'0.7967974140785481';b'0.453259925068964';b'AR1GNFR1187B9AD1FD';b'0';b'The Exies';b'-4.998';b'SOSBJHW12A6D4FAAB2';b'113.326';b'0.6923299273961755';b'4';b'Creeper Kamikaze';b'10'
b'0.6645599786043399';b'0.3975695954429906';b'ARNJVSL1187B99AFD4';b'0';b'2raumwohnung';b'-8.525';b'SOUDSJF12A8C13C36D';b'125.995';b'0.26586104921065007';b'5';"b""Ja (Hanno's Poppersmonstermix)""";b'7'
b'0.6697261875661445';b'0.42791424698295477';b'ARGMXQW1187FB54C34';b'0';b'Eliane Elias';b'-24.83';b'SOIEJUL12AB0181C12';b'95.111';b'0.21508031850922793';b'3';b'No More Blues (Chega de Saudade)';b'5'
b'0.7550413499986275';b'0.4585920249078077';b'ARE0OLY1187B9AD19F';b'0';b'Jesse Malin and The St. Marks Social';b'-4.852';b'SOAGCNO12AB0187A1A';b'126.105';b'0.47212111953959446';b'4';b'Revelations';b'9'
b'0.38472013841978675';b'0.0';b'AR16T2D1187B98ABF4';b'0';b'Zimbabwe Legit';b'-10.203';b'SOJUTCU12AB017EDB4';b'100.145';b'0.21031681680553188';b'4';b'Siyabonga (Unreleased Bonus Track)';b'1'
b'0.6578831163450102';b'0.4648862571321493';b'ARHZCG01187B99E4DE';b'0';b'Stanley Clarke';b'-12.714';b'SOBPHTZ12A8C134095';b'84.064';b'0.4890382091726831';b'3';b'Journey To Love';b'2'
b'0.6391653180567353';b'0.443395584873968';b'ARY02GH1187B99B223';b'0';b'Zombie Girl';b'-5.202';b'SOEIIYR12AB01825B8';b'129.984';b'nan';b'4';b'I Want It';b'1'
b'0.419034024131271';b'0.29398439015383726';b'ARFY8NV1187B9B1961';b'0';b'Der Moderne Man';b'-9.848';b'SOTNLBM12AB0185DD2';b'105.29';b'nan';b'4';b'Blaue Matrosen (live)';b'4'
b'0.6323675939714912';b'0.3843277162876662';b'ARA7WV51187FB532B0';b'0';b'GG Allin';b'-12.298';b'SODUNOD12A58A79381';b'74.82';b'0.38293509007501925';b'4';b'I Live to Be Hated';b'8'
b'0.6423581760346339';b'0.40981841145610814';b'ARUGX5X1187FB468C4';b'0';b'Dino';b'-20.193';b'SOKBBBJ12AB018A3BF';b'95.179';b'nan';b'3';b'Chariots Of Fire';b'0'
b'0.5071108485113439';b'0.3855675231595563';b'ARWQ2DR1187B98FF28';b'0';b'Ma Rainey';b'-17.714';b'SOFPGXP12A58A78AAB';b'99.076';b'nan';b'1';"b""Ma Rainey's Black Bottom""";b'4'
b'0.5228881319295446';b'0.30571905984485964';b'AR1LQNB1187B9A6AE5';b'0';b'La Portuaria';b'-13.607';b'SOULLZX12A8C13491F';b'112.071';b'0.0';b'4';b'Alguna Vez';b'9'
b'0.5089713077858636';b'0.34209665045733845';b'ARWDP431187FB56492';b'0';b'Spinal Tap';b'-5.492';b'SOHOXXV12A6701BEBF';b'129.318';b'0.3347065490692206';b'4';b'The Majesty Of Rock';b'4'
b'0.7004466143862085';b'0.528795206130862';b'AR0XSOO1187B9B9E88';b'0';b'Buzzcocks';b'-7.736';b'SONPVKR12A58A7BA4A';b'176.153';b'0.5506471533741789';b'4';b'Strange Thing';b'4'
b'0.8404324217422728';b'0.6088490185706534';b'ARW1MUW1187FB4D5A1';b'0';b'3 Doors Down';b'-5.981';b'SOYSRRY12A6310E1C1';b'86.82';b'0.7049633169722248';b'4';"b""It's Not Me""";b'4'
b'0.4478639288699045';b'0.32443479443924456';b'ARI8GY11187B988DF4';b'0';b'Hemdale';b'-9.883';b'SOAHRFR12A8C142155';b'108.917';b'0.3277366831778408';b'1';b'Rotting Fumes';b'10'
b'0.4293492781842152';b'0.2777899672070514';b'AROVSYC119B3403921';b'0';b'Gus Viseur';b'-13.512';b'SOJUZCX12AB0181D3E';b'90.177';b'0.21204540548371908';b'4';b'Fausse monnaie';b'2'
b'0.5419683747338633';b'0.4178853489630385';b'ARWJHW61187B98FA8E';b'0';b'Papa Wemba';b'-8.09';b'SOOQACI12AB0188EC8';b'120.411';b'nan';b'7';b'Maria';b'9'
b'0.5814627308658039';b'0.38134528239882903';b'AR609UN1187FB53FA1';b'0';b'Pride Tiger';b'-2.397';b'SONRARH12A8C139DCC';b'114.061';b'nan';b'7';b'56 Days';b'8'
b'0.34036709992496117';b'0.2721030896719644';b'ARZOVCV11F4C83D9FA';b'0';b'Bamberg Symphony Orchestra and Hans Swarowsky';b'-22.492';b'SOOOJUT12AB01883B9';b'137.219';b'nan';b'4';b'Hungarian Dances_ WoO 1: No. 12 in D Minor: Presto';b'2'
b'0.4097966205990625';b'0.2663430816204065';b'ARA373P1187B9A74C7';b'0';b'Barbarito Diez';b'-9.139';b'SOMEHWS12A8C13727B';b'116.949';b'nan';b'5';b'Sublime Enso\xc3\xb1acion';b'0'
b'0.43350762637871326';b'0.2899029316087479';b'ARS1DCR1187B9A4A56';b'0';b'Winston Reedy';b'-8.754';b'SOFLDUO12A8C137BC0';b'153.738';b'nan';b'4';b'Daughter Of Zion';b'6'
b'0.5906929179471623';b'0.45281783769711387';b'AR5U94U1187FB5CDCF';b'0';b'John Hammond';b'-8.405';b'SOUUCMM12A8C1362C3';b'90.666';b'0.2538347361322313';b'4';b'Come To Find Out';b'6'
b'0.6833885166889893';b'0.4631183399297777';b'AR8SRQ31187FB4D477';b'0';b'Ten Years After';b'-11.814';b'SORYSJU12A8C144CFA';b'128.598';b'0.21508031850922793';b'1';b'Victim Of Circumstance';b'5'
b'0.5818843588912933';b'0.3470069209304056';b'ARWSMC91187B9AD369';b'0';b'Helen Love';b'-8.871';b'SOFUBUF12AC3DF98FF';b'156.074';b'0.36727341580934564';b'4';b'Bubblegum';b'11'
b'0.5463104236993335';b'0.3099193396540712';b'ARXTM8U1187B99F200';b'0';b'Pablo Montero';b'-8.596';b'SOFKOUI12A58A7F55C';b'100.048';b'0.0';b'4';b'Ni Gota De Rencor';b'2'
b'0.6487226559769548';b'0.5085582524725953';b'ARJ1W5M1187FB458F3';b'0';b'Sweet';b'-4.99';b'SOPZMUP12AB018C070';b'84.103';b'nan';b'4';b'Airheads';b'4'
b'0.7798380917672508';b'0.5683505032022476';b'ARBEBBY1187B9B43DB';b'0';b'Tom Petty And The Heartbreakers';b'-8.962';b'SOLFDCM12A6D4F7A7C';b'168.946';b'nan';b'4';"b""Mary Jane's Last Dance""";b'7'
b'0.5714228015866021';b'0.42335610609447943';b'ARWI6LR1187FB46E9F';b'0';b'Richard Galliano';b'-16.937';b'SOZKGKZ12AB017E527';b'79.53';b'0.0';b'5';b'French Touch';b'4'
b'0.5433932314325375';b'0.33857502645721227';b'ARTXS851187FB411C7';b'0';b'Chris Farlowe';b'-13.224';b'SOEKZPU12AC3DF6093';b'122.298';b'nan';b'4';b'Gangster Of Love';b'7'
b'0.49129039451479756';b'0.4411698430220543';b'ARDHKHJ1187B9B62EA';b'0';b'Steve Wilson';b'-14.51';b'SOTNBRQ12AC4687F85';b'100.006';b'0.0';b'4';"b""Your God Isn't Listening""";b'7'
b'0.6406959207035972';b'0.4496026559738531';b'ARKQ9JM1187FB57521';b'0';b'A.Z.';b'-8.005';b'SOYHTLZ12A8C1399F7';b'180.296';b'nan';b'4';b'Sosa (Explicit)';b'4'
b'0.5300223101252747';b'0.40924463861600635';b'ARH0NCL1187B99B41A';b'0';b'Quadro Nuevo';b'-10.566';b'SOSHQVN12A6D4F9B21';b'110.551';b'0.21508031850922793';b'3';"b'Der Wind Hat Mir Ein Lied Erz\xc3\xa4hlt (from ""La Habanera"")'";b'2'
b'0.5580903521123824';b'0.34984132667097523';b'ARADF5Q1187B98DAE7';b'0';b'Francisco C\xc3\xa9spedes';b'-9.84';b'SOFKTVC12A81C20A23';b'110.666';b'0.5375039041917102';b'4';b'Se\xc3\xb1ora (bonus track)';b'10'
b'0.7248644815196338';b'0.5244494707134351';b'ARX2DLI1187FB4DD03';b'0';b'The Presets';b'-4.002';b'SOAECHX12A6D4FC3D9';b'120.119';b'0.663124801395723';b'4';b'Yippiyo-Ay';b'4'
b'0.8168428537891667';b'0.5678891454617726';b'AR7C6G11187B9B4C1E';b'0';b'Jennifer Lopez';b'-6.518';b'SOTQGQR12CF5CFD61E';b'80.979';b'nan';b'4';b'Talk About Us';b'6'
b'0.5958117467766225';b'0.3871137653888301';b'AR9RTS51187B996CC8';b'0';b'John Legend [feat. Buju Banton]';b'-7.397';b'SONIVCV12AB017FEED';b'162.876';b'nan';b'4';b'Fall In Love [Rub A Dub Mix]';b'5'
b'0.7550771510720238';b'0.5637637522823244';b'ARGO67V1187B9968D2';b'0';b'Saosin';b'-3.753';b'SOCTJIL12A67ADAF3F';b'85.029';b'0.7477548155053753';b'4';b'Bury Your Head';b'6'
b'0.7052876780775723';b'0.5172980180255892';b'AR039B11187B9B30D0';b'0';b'John Williams';b'-17.941';b'SOXBWOG12A8C138A74';b'138.508';b'nan';b'1';b'American Journey/IV. Arts and Sports';b'2'
b'0.825962346021387';b'0.5068047444183583';b'ARG9E8O1187B99AB4F';b'0';b'Bury Your Dead';b'-6.664';b'SOZUOAK12AB018AA82';b'123.635';b'0.5333708783158672';b'4';b'Closed Eyes';b'4'
b'0.381481861314382';b'0.3502138249441181';b'ARSVRVA1187B99228A';b'0';b'The Nelons';b'-30.293';b'SOGFQTK12AB017DE14';b'72.001';b'nan';b'5';"b""I've Won (Introduction - Speaking)""";b'6'
b'0.5288658319660646';b'0.3989941164037762';b'AR27XEH1187FB4EC83';b'0';b'Les Blaireaux';b'-9.911';b'SOZSKUB12AC4686766';b'140.173';b'nan';b'4';b'Le gardien de mus\xc3\xa9e';b'0'
b'0.5606584565020386';b'0.27366797002760784';b'ARFG9M11187FB3BBCB';b'0';b'C-Side & Petit Mal';b'-11.828';b'SOUYGWL12A58A7A474';b'135.087';b'nan';b'4';b'Mudhump';b'4'
b'0.7686957128111358';b'0.417591879764777';b'ARJJRZ41187FB4C856';b'0';b'Jewel';b'-6.076';b'SORPGNH12A6D4FCDE2';b'85.316';b'0.34580223396532944';b'5';b'Serve The Ego (Hani Num Dub)';b'0'
b'0.5932267348502084';b'0.3635638516604679';b'ARWG0541187FB364EC';b'0';b'Las Ketchup';b'-4.134';b'SOVNZNG12A6D4F763D';b'167.954';b'0.23993682440382563';b'1';b'Doble Bombo';b'0'
b'0.822316235978841';b'0.5088131950100051';b'ARTE9CG1187B99B1AF';b'0';b'DMX';b'-7.974';b'SOVQWEN12A8C141BD9';b'106.769';b'0.6782359254094846';b'4';b'Damien';b'10'
b'0.540750151435823';b'0.3796512190020614';b'AR7CCCC1187FB578FF';b'0';b'Don Gibson';b'-14.28';b'SOJMDES12A6D4FD717';b'80.738';b'nan';b'3';b'A Legend In My Time';b'2'
b'0.6795192077928062';b'0.491828704353138';b'ARBM57Q1187B9AF97C';b'0';b'James Horner';b'-36.835';b'SOMFSJZ12A8C13358D';b'76.499';b'nan';b'5';"b""The President's Speech""";b'2'
b'0.6155041026415558';b'0.43983635888759404';b'AR02YGA1187B9B8AC4';b'0';b'Bersuit Vergarabat';b'-7.769';b'SONTEWC12AB0186E51';b'135.982';b'0.5147533243380469';b'4';b'Sencillamente';b'6'
b'0.6457631466028919';b'0.34608408989392164';b'ARI6OUG1187B989234';b'0';b'Izzy';b'-17.91';b'SOERWEA12A6D4F4CB8';b'88.761';b'0.37598430150044215';b'1';b'Going Home';b'1'
b'0.2630877689128683';b'0.4279263512621525';b'ARQPSAB1269FCD243F';b'0';b'Acorps de Rue';b'-7.434';b'SOULCEZ12AB0187E3C';b'73.136';b'nan';b'1';b'Chanson R\xc3\xa9aliste';b'5'
b'0.4080719105619905';b'0.3136671918067881';b'ARXCUQE1187B9ADD91';b'0';b'Pee Wee King';b'-11.473';b'SOWQDJI12AC468AED3';b'89.201';b'0.0';b'4';b'Railroad Boogie';b'5'
b'0.6940216479070769';b'0.47940767557514763';b'ARODBRG1187FB3FD99';b'0';b'Nick Cave & The Bad Seeds';b'-11.766';b'SOWJNKL12A81C21F17';b'116.621';b'0.5917584508236884';b'1';b'Still In Love';b'0'
b'0.5188067600066829';b'0.42968916619680797';b'ARYA9ZH119B8668A81';b'0';b'Our Time Down Here';b'-2.844';b'SOWAIRN12AC468B37C';b'126.4';b'nan';b'4';b'Big Guys Throw Cones';b'6'
b'0.8453733038122141';b'0.5344297136566577';b'ARRXG5Y1187B9AA016';b'0';b'G-Unit';b'-1.622';b'SOSIVYG12A6D4F93A9';b'88.043';b'0.7618780776895576';b'4';"b""Poppin' Them Thangs""";b'11'
b'0.6680872955603172';b'0.45938742461313786';b'AR6AGJV1187FB504BA';b'0';b'Kitaro';b'-23.874';b'SOVCECZ12A6D4FA35E';b'35.931';b'0.3603705827121406';b'4';b'Trong Com';b'10'
b'0.3460734761458812';b'0.24735931919995893';b'AR2ABYH1187B9A0C67';b'0';b'Br\xc3\xb6derna Djup';b'-9.221';b'SOKCDWG12A8C1398E7';b'135.407';b'nan';b'4';b'R\xc3\xa5skev\xc3\xa4rsrock';b'9'
b'0.6357570221000797';b'0.3794369722404727';b'AR0X3JJ1187FB3A9A7';b'0';b'Hank Locklin';b'-13.12';b'SOTLYRR12A8C13951F';b'90.61';b'0.37598430150044215';b'4';b'Danny Boy';b'7'
b'0.4668979601451768';b'0.3201654160463429';b'AR1JGQT1187FB56878';b'0';b'Jo-El Sonnier';b'-6.589';b'SOAQCDC12A8C139378';b'169.235';b'0.2782931195813439';b'4';b'Cajun Blood';b'7'
b'0.5932626547558714';b'0.3720690582283289';b'AR0DSOO1187B9B855E';b'0';b'Wailing Souls';b'-9.99';b'SOCZQSZ12A8AE4604D';b'146.445';b'nan';b'4';b'Old Broom';b'7'
b'0.43588984708830425';b'0.26803783963074496';b'ARKPDBH1242077DEB1';b'0';b'Murskahumppa';b'-8.189';b'SONTUMS12AC468A9AA';b'130.756';b'nan';b'1';b'Poikamies (2009)';b'9'
b'0.5725006006819784';b'0.3680540387507248';b'ARN7OQ21187FB5A6B3';b'0';b'Furry Lewis';b'-14.876';b'SOPPEBK12A8C13B9CE';b'136.915';b'0.52549711888017';b'1';b'Good Looking Girl Blues';b'8'
b'0.6797481414439356';b'0.45859540287695577';b'AR1ZYLH1187B98C159';b'0';"b'Naughty By Nature;Naughty By Nature featuring Zhane'";b'-8.983';b'SONZEZK12A8C13A421';b'91.981';b'0.5537788460632537';b'4';b'Jamboree';b'0'
b'0.35291373441139284';b'0.2751978617537412';b'ART9VCW1187B9B6FE6';b'0';b'Lili Ivanova';b'-6.097';b'SOOOUDM12AAA15EE2D';b'124.025';b'nan';b'4';b'Pak shte te obicham';b'6'
b'0.8999349522317316';b'0.683658060202375';b'ARH6W4X1187B99274F';b'0';b'Radiohead';b'-9.148';b'SOSYMSX12A6310DFE2';b'150.848';b'0.7750235506643848';b'3';b'Subterranean Homesick Alien';b'0'
b'0.4771800087520739';b'0.32795475415321146';b'ARB06Z71187B99049A';b'0';b'Seamus Egan';b'-18.263';b'SOKVTFS12A8C1336D6';b'60.11';b'0.3277366831778408';b'1';b'Lullaby';b'0'
b'0.5738431163226819';b'0.40864682737660296';b'ARP32X81187B99EBF5';b'0';b'Vanessa Bell Armstrong';b'-2.001';b'SOCUDXX12A58A76EF9';b'120.977';b'nan';b'5';"b""Til The Victory's Won""";b'2'
b'0.27443294790503525';b'0.26622953991263976';b'ARMBDNQ1187FB3F3EC';b'0';b'Arthur Tracy';b'-15.01';b'SOEBXFH12AB018607F';b'138.25';b'0.0';b'4';b'Dance_ Gypsy_ Dance';b'5'
b'0.6987704777958721';b'0.39945172400502926';b'AR1PCLK1187FB5BBFF';b'0';b'Angelo Badalamenti';b'-21.835';b'SOAWMWQ12A8C13AF1D';b'67.405';b'0.45472744430425266';b'1';b'Love Me';b'9'
b'0.6125430036687035';b'0.45966046322159376';b'ARXP7MQ1187FB3AC5F';b'0';b'Dave Hollister';b'-7.232';b'SOCSEYN12A6D4F8178';b'118.052';b'0.7288521308575127';b'4';b'Tell Me Why';b'6'
b'0.42338584679609104';b'0.36700796149333836';b'AR8LD3R1187FB4D08F';b'0';b'C.C. Adcock';b'-7.071';b'SOGCMMV12AB0184BBB';b'172.716';b'0.0';b'1';b'Good Loving';b'7'
b'0.6357570221000797';b'0.3794369722404727';b'AR0X3JJ1187FB3A9A7';b'0';b'Hank Locklin';b'-15.995';b'SORKSWH12A8C1452B4';b'106.941';b'nan';b'3';b'Rio Grande Waltz';b'2'
b'0.8224328293700504';b'0.5313033185652613';b'ARASYMJ1187B9ACAF2';b'0';b'Whitesnake';b'-6.186';b'SOGEBZO12A67ADF488';b'145.689';b'0.6684662578702709';b'5';b'Young Blood (2007 Digital Remaster)';b'7'
b'0.46897686543950845';b'0.3851241194726684';b'ARNNBW81187FB55594';b'0';b'We Show Up On Radar';b'-11.255';b'SOVXYYO12A8C13B254';b'79.226';b'nan';b'4';b'Red Balloon';b'5'
b'0.6117882539472937';b'0.33672684140890796';b'AR202MX1187B9B0383';b'0';b'Tanto Metro & Devonte';b'-8.41';b'SOYALFX12A8C143637';b'195.976';b'0.3347065490692206';b'5';b'Honey I Sugar Pie';b'1'
b'0.6382782112906544';b'0.4824322424877222';b'AR9YS621187FB5AC07';b'0';b'The Clark Sisters';b'-12.935';b'SOWXWOS12A8C143605';b'101.988';b'nan';b'4';"b""I Won't Let You Go Till You Bless My Soul (Album Version)""";b'10'
b'0.6061186456969245';b'0.4091960356545295';b'ARM5JLS1187FB3615B';b'0';b'Tammy Wynette';b'-13.592';b'SOLHVZC12A8C14307F';b'105.202';b'nan';b'4';b'Stand By Your Man';b'9'
b'0.49068878832899293';b'0.326430852787923';b'ARQGNEN1187FB4494C';b'0';b'Gabinete Caligari';b'-12.436';b'SOFOOEV12A8AE44CA3';b'109.051';b'0.26695518627553855';b'4';b'El Arte De Amar';b'7'
b'0.6098143603684099';b'0.4097626309536773';b'AR1WU211187FB57E2B';b'0';b'Terry Riley';b'-37.065';b'SOHBOWM12AB018446A';b'128.135';b'nan';b'4';b'Acension Final Chord Rising';b'2'
b'0.5536370861963962';b'0.3602004478694047';b'AR2CM6U1187B999EB7';b'0';b'Basic Channel';b'-12.593';b'SOCMHBT12A8C13D634';b'127.923';b'0.5091572281903853';b'4';b'Phylyps Trak II/II';b'11'
b'0.3591299659014567';b'0.2741977710890841';b'ARODP5P1187FB40142';b'0';b'Eddie Cano';b'-16.05';b'SOYNESO12AB018782B';b'165.263';b'nan';b'4';b'The Trolley Song (Live Album Version)';b'0'
b'0.5863048446287447';b'0.41457883654371946';b'AR3DYAD1187FB3964E';b'0';b'Chet Atkins';b'-11.851';b'SOHGYDF12A6D4FCD5E';b'98.117';b'nan';b'1';b'Get Up & Go';b'5'
b'0.5940475040246616';b'0.47136204988725994';b'AR69GPS1187B99E556';b'0';b'SUMO';b'-5.945';b'SOBHIVO12AB0182476';b'101.742';b'nan';b'4';b'Pinini Reggae';b'11'
b'0.5472281478297538';b'0.364787348408113';b'ARPLE851187B9B2B7C';b'0';b'Superchumbo';b'-7.634';b'SOHPWKA12A8C13864B';b'127.992';b'0.0';b'4';b'Irresistible! (Maurel & Fauvrelle LESS Mix)';b'6'
b'0.6290082258599237';b'0.3619179264135601';b'ARMFGS71187B98ED03';b'0';b'liquid soul & freq';b'-6.318';b'SOFWMDO12A8C135956';b'0.0';b'0.0';b'3';b'Liquid Frequencies (liquid Soul Mix)';b'1'
b'0.5462067114110242';b'0.35451734261033724';b'AR0I2BV1187FB3D89F';b'0';b'Enslavement Of Beauty';b'-4.732';b'SOIKOBP12AB01897DA';b'120.052';b'0.5365701607974438';b'4';b'Ye That Tempteth_ Ye That Bequeth';b'4'
b'0.7954025492748465';b'0.5444145897079475';b'ARHU9211187B9B7E0E';b'0';b'Fort Minor (Featuring Mr. Hahn)';b'-6.475';b'SOKWIDU12CF5F87DA3';b'90.009';b'nan';b'4';b'Slip Out The Back (Album Version)';b'5'
b'0.763010513430572';b'0.5376756280636735';b'ARBOG0H1187B99F775';b'0';b'MxPx';b'-3.487';b'SOPOFBK12AF729EEBE';b'130.716';b'nan';b'1';b'Answer In The Question';b'7'
b'0.5171263150356835';b'0.3601450565062343';b'ARKJVHY11E2835E76B';b'0';b'Sonny Terry & Brownie McGhee';b'-17.019';b'SOPOZOQ12A58A76660';b'106.237';b'0.0';b'4';b'Be Good To Me';b'7'
b'0.5223862469570264';b'0.37743297157943834';b'ARDL6T21187FB36FDD';b'0';b'C.J. Chenier';b'-12.469';b'SOGIZJH12AB01822B5';b'89.67';b'nan';b'3';b'Banana Man';b'5'
b'0.43573200360498643';b'0.373045953823385';b'ARPPTNG11F50C482A3';b'0';b'Mercedes Castro';b'-8.077';b'SOBXFLQ12A6D4F3578';b'129.354';b'nan';b'1';b'El Cara Bonita';b'3'
b'0.42042192543402623';b'0.3212081208126568';b'ARGMRRK1187FB5BE1F';b'0';b'Dean Elliott And His Big Band';b'-10.727';b'SOCSFMW12AB01826F2';b'120.172';b'0.6548006624363821';b'4';b'Lonesome Road (1995 Digital Remaster)';b'0'
b'0.8183193591388943';b'0.667294595643469';b'ARVN9FZ1187FB393F1';b'0';b'Snow Patrol';b'-6.473';b'SOQLXXN12AB01800CD';b'117.966';b'nan';b'1';b'Chocolate';b'7'
b'0.5265152781107441';b'0.40658168035189596';b'ARVMFE61187B992463';b'0';b'Darwin Hobbs';b'-9.055';b'SOPAZAM12A6D4F6F05';b'41.21';b'0.37598430150044215';b'4';b'You Are God (Broken Album Version)';b'8'
b'0.7752687687216739';b'0.41501140026139904';b'ARWQQYJ1187B9ADC4C';b'0';b'Anubis Spire';b'-18.533';b'SOUHBIP12AF72A14DA';b'161.621';b'nan';b'4';"b""It Has Been A Long Time_ Hasn't It""";b'9'
b'0.508440336157874';b'0.4051434468698962';b'ARWRS4D1187FB3FCD4';b'0';b'Elakelaiset';b'-11.931';b'SORUPLP12A8C14177E';b'166.906';b'0.4444017145228514';b'1';b'Humppa';b'2'
b'0.5557874605581772';b'0.3544547084781845';b'ARVSDB11187FB4270B';b'0';b'The Creation';b'-10.612';b'SODHSPZ12AB0185645';b'85.453';b'0.4330050772745855';b'1';b'Hey Joe';b'9'
b'0.49555656510599083';b'0.2926482697838593';b'AR573WK1187FB47167';b'0';b'The Balustrade Ensemble';b'-17.057';b'SOAUAOA12AB018776D';b'116.423';b'nan';b'3';b'Fall Away Into Darkness';b'2'
b'0.6306300375898077';b'0.4174996449709784';b'ARMJAGH1187FB546F3';b'0';b'The Box Tops';b'-10.393';b'SOETFQZ12A8C13C7DA';b'117.381';b'nan';b'4';b'Neon Rainbow';b'0'
b'0.23330880981250302';b'0.10530883406918205';b'AR6DD3C1187FB3D775';b'0';b'Beaver Harris';b'-12.21';b'SOUWBCT12AB01846F6';b'82.571';b'nan';b'3';b'Glo-Billy-Vee-Vee';b'2'
b'0.5370882970195974';b'0.3529191836315295';b'ARF3L8J1187B9B7866';b'0';b'Astarte';b'-6.241';b'SOQYHCL12A8C13E707';b'161.782';b'0.4348380902608562';b'3';b'Risen From Within';b'4'
b'0.4916950712769936';b'0.3264296677422378';b'ARIUHYM1187B9AEAE4';b'0';b'Ultimate Fakebook';b'-3.287';b'SOCFESM12A8C131EA8';b'115.606';b'0.3589765264395974';b'4';b'Brok\xc3\xbfn N\xc3\xabedle';b'2'
b'0.7337989404362274';b'0.544257505724526';b'ART3O5Z1187B9AB043';b'0';b'Stevie Ray Vaughan And Double Trouble';b'-10.72';b'SORUWYJ12AB0181EBF';b'98.623';b'0.6934784707666202';b'1';b'Empty Arms';b'6'
b'0.5153102332305513';b'0.2607967782533836';b'ARPOPBQ11F4C83D36D';b'0';b'DJ Spinn';b'-13.159';b'SOTVSQV12AB018767D';b'120.231';b'nan';b'3';b'Bounce Back';b'11'
b'0.5692758347457628';b'0.4067491940050154';b'ARU24791187B996E24';b'0';b'Prisma';b'-10.037';b'SOXDMYX12AB01890CA';b'194.704';b'nan';b'3';b'winning friends';b'9'
b'0.7068276713044582';b'0.4161730646266773';b'ARB29H41187B98F0EF';b'0';b'Terry Callier';b'-8.154';b'SOVUDJB12A6D4F68C4';b'109.018';b'0.3603705827121406';b'3';b'Blues';b'7'
b'0.6364366724208069';b'0.4290978119935513';b'ARB5TJM1187B9A71FD';b'0';b'Finntroll';b'-5.563';b'SOSIVPO12AB017D5E9';b'149.948';b'0.6569417169601712';b'4';b'Hel Vete';b'4'
